180.512,0
180.612,2
180.976,1
181.076,0
181.441,2
181.541,1
181.905,0
182.005,2
182.37,2
182.47,1
182.811,0
182.911,2
183.275,0
183.375,1
183.74,2
183.84,0
184.181,1
184.281,0
184.645,0
184.745,2
185.109,1
185.209,1
185.551,2
185.651,2
186.015,0
186.115,1
186.456,2
186.556,2
186.921,1
187.021,0
187.385,0
187.485,1
187.849,2
187.949,0
188.291,0
188.391,2
188.732,0
188.832,1
189.196,2
189.296,0
189.661,1
189.761,2
190.102,0
190.202,0
190.566,2
190.666,0
191.007,1
191.107,0
191.472,0
191.572,1
191.913,2
192.013,0
192.377,1
192.477,1
192.819,0
192.919,1
193.283,2
193.383,0
193.724,1
193.824,1
194.165,0
194.265,2
