75.339,1
75.579,0
75.776,2
75.896,0
76.016,1
76.224,0
76.464,2
76.672,1
76.792,2
76.912,0
77.109,2
77.349,1
77.557,0
77.677,1
77.797,2
78.005,1
78.245,0
78.453,2
78.573,0
78.693,1
78.912,0
79.152,2
79.339,1
79.459,2
79.579,0
79.765,2
80.005,1
80.203,0
80.323,1
80.443,2
80.563,1
80.608,1
80.848,0
81.099,2
81.219,0
81.339,1
81.459,0
81.557,0
81.797,2
82.005,1
82.125,2
82.245,0
82.365,2
82.421,2
82.661,1
82.869,0
82.989,1
83.109,2
83.229,1
83.307,1
83.547,0
83.776,2
83.896,0
84.016,1
84.136,0
84.213,0
84.453,2
84.629,1
84.749,2
84.869,0
84.989,2
85.056,2
85.296,1
85.483,0
85.603,1
85.723,2
85.843,1
85.984,1
86.224,0
86.443,2
86.563,0
86.683,1
86.803,0
86.891,0
87.131,2
87.339,1
87.459,2
87.579,0
87.699,2
87.765,2
88.005,1
88.192,0
88.312,1
88.432,2
88.552,1
88.651,1
88.891,0
89.109,2
89.229,0
89.349,1
89.469,0
89.557,0
89.797,2
90.005,1
90.125,2
90.245,0
90.365,2
90.453,2
90.693,1
90.891,0
91.011,1
91.131,2
91.251,1
91.339,1
91.579,0
91.765,2
91.885,0
92.005,1
92.125,0
92.224,0
92.464,2
92.672,1
92.792,2
92.912,0
93.032,2
93.109,2
93.349,1
93.557,0
93.677,1
93.797,2
93.917,1
94.005,1
94.245,0
94.453,2
94.573,0
94.693,1
94.813,0
94.891,0
95.131,2
95.339,1
95.459,2
95.579,0
95.699,2
95.787,2
96.027,1
96.224,0
96.344,1
96.464,2
96.584,1
96.672,1
96.912,0
97.12,2
97.24,0
97.36,1
97.48,0
97.579,0
97.819,2
98.005,1
98.125,2
98.245,0
98.365,2
98.453,2
98.693,1
98.901,0
99.021,1
99.141,2
99.261,1
99.328,1
99.568,0
99.776,2
99.896,0
100.016,1
100.136,0
100.224,0
100.464,2
100.672,1
100.792,2
100.912,0
101.032,2
101.109,2
101.349,1
101.557,0
101.677,1
101.797,2
101.917,1
102.005,1
102.245,0
102.453,2
102.573,0
102.693,1
102.813,0
102.891,0
103.131,2
103.328,1
103.448,2
103.568,0
103.688,2
103.787,2
104.027,1
104.224,0
104.344,1
104.464,2
104.584,1
104.672,1
104.912,0
105.109,2
105.229,0
105.349,1
105.469,0
105.557,0
105.797,2
106.005,1
106.125,2
106.245,0
106.365,2
